task_idx,task_id,wording,common_suffix_length,suffix_index,offset_from_generation_boundary,bin_index,token_id,decoded_token
2,task_002,canonical,120,113,-7,5,1431, now
2,task_002,canonical,120,114,-6,5,624,".
"
2,task_002,canonical,120,115,-5,5,151645,<|im_end|>
2,task_002,canonical,120,116,-4,5,198,"
"
2,task_002,canonical,120,117,-3,5,151644,<|im_start|>
2,task_002,canonical,120,118,-2,5,77091,assistant
2,task_002,canonical,120,119,-1,5,198,"
"
2,task_002,paraphrase,113,0,-113,0,624,".
"
2,task_002,paraphrase,113,1,-112,0,19,4
2,task_002,paraphrase,113,2,-111,0,13,.
2,task_002,paraphrase,113,3,-110,0,20552, Apply
2,task_002,paraphrase,113,4,-109,0,1172, only
2,task_002,paraphrase,113,5,-108,0,279, the
2,task_002,paraphrase,113,6,-107,0,24632, smallest
2,task_002,paraphrase,113,7,-106,0,12733, repair
2,task_002,paraphrase,113,8,-105,0,7248, supported
2,task_002,paraphrase,113,9,-104,0,553, by
2,task_002,paraphrase,113,10,-103,0,279, the
2,task_002,paraphrase,113,11,-102,0,5904, evidence
2,task_002,paraphrase,113,12,-101,0,624,".
"
2,task_002,paraphrase,113,13,-100,0,20,5
2,task_002,paraphrase,113,14,-99,0,13,.
2,task_002,paraphrase,113,15,-98,0,1032, Re
2,task_002,paraphrase,113,16,-97,0,22973,-run
2,task_002,paraphrase,113,17,-96,0,279, the
2,task_002,paraphrase,113,18,-95,0,5961, directly
2,task_002,paraphrase,113,19,-94,1,11495, affected
2,task_002,paraphrase,113,20,-93,1,1273, test
2,task_002,paraphrase,113,21,-92,1,624,".
"
2,task_002,paraphrase,113,22,-91,1,21,6
2,task_002,paraphrase,113,23,-90,1,13,.
2,task_002,paraphrase,113,24,-89,1,35533, Finish
2,task_002,paraphrase,113,25,-88,1,553, by
2,task_002,paraphrase,113,26,-87,1,13295, checking
2,task_002,paraphrase,113,27,-86,1,279, the
2,task_002,paraphrase,113,28,-85,1,4583, complete
2,task_002,paraphrase,113,29,-84,1,1273, test
2,task_002,paraphrase,113,30,-83,1,16182, suite
2,task_002,paraphrase,113,31,-82,1,624,".
"
2,task_002,paraphrase,113,32,-81,1,15081,-----
2,task_002,paraphrase,113,33,-80,1,12072, SK
2,task_002,paraphrase,113,34,-79,1,9228,ILL
2,task_002,paraphrase,113,35,-78,1,11176, END
2,task_002,paraphrase,113,36,-77,1,11304, ----
2,task_002,paraphrase,113,37,-76,1,10452,"-

"
2,task_002,paraphrase,113,38,-75,2,20294,Execution
2,task_002,paraphrase,113,39,-74,2,3840, history
2,task_002,paraphrase,113,40,-73,2,510,":
"
2,task_002,paraphrase,113,41,-72,2,2512,Action
2,task_002,paraphrase,113,42,-71,2,25,:
2,task_002,paraphrase,113,43,-70,2,2711, search
2,task_002,paraphrase,113,44,-69,2,492,('
2,task_002,paraphrase,113,45,-68,2,38189,deprecated
2,task_002,paraphrase,113,46,-67,2,1305,"')
"
2,task_002,paraphrase,113,47,-66,2,37763,Observ
2,task_002,paraphrase,113,48,-65,2,367,ation
2,task_002,paraphrase,113,49,-64,2,25,:
2,task_002,paraphrase,113,50,-63,2,2308, No
2,task_002,paraphrase,113,51,-62,2,9760, relevant
2,task_002,paraphrase,113,52,-61,2,31590, deprecated
2,task_002,paraphrase,113,53,-60,2,5333, API
2,task_002,paraphrase,113,54,-59,2,10431, usage
2,task_002,paraphrase,113,55,-58,2,572, was
2,task_002,paraphrase,113,56,-57,2,1730, found
2,task_002,paraphrase,113,57,-56,3,382,".

"
2,task_002,paraphrase,113,58,-55,3,2512,Action
2,task_002,paraphrase,113,59,-54,3,25,:
2,task_002,paraphrase,113,60,-53,3,1598, run
2,task_002,paraphrase,113,61,-52,3,32509,_tests
2,task_002,paraphrase,113,62,-51,3,492,('
2,task_002,paraphrase,113,63,-50,3,23841,tests
2,task_002,paraphrase,113,64,-49,3,12697,/test
2,task_002,paraphrase,113,65,-48,3,17069,_feature
2,task_002,paraphrase,113,66,-47,3,62,_
2,task_002,paraphrase,113,67,-46,3,15,0
2,task_002,paraphrase,113,68,-45,3,15,0
2,task_002,paraphrase,113,69,-44,3,17,2
2,task_002,paraphrase,113,70,-43,3,7197,.py
2,task_002,paraphrase,113,71,-42,3,1305,"')
"
2,task_002,paraphrase,113,72,-41,3,37763,Observ
2,task_002,paraphrase,113,73,-40,3,367,ation
2,task_002,paraphrase,113,74,-39,3,25,:
2,task_002,paraphrase,113,75,-38,3,33107, FAIL
2,task_002,paraphrase,113,76,-37,4,25,:
2,task_002,paraphrase,113,77,-36,4,7032, tests
2,task_002,paraphrase,113,78,-35,4,12697,/test
2,task_002,paraphrase,113,79,-34,4,17069,_feature
2,task_002,paraphrase,113,80,-33,4,62,_
2,task_002,paraphrase,113,81,-32,4,15,0
2,task_002,paraphrase,113,82,-31,4,15,0
2,task_002,paraphrase,113,83,-30,4,17,2
2,task_002,paraphrase,113,84,-29,4,7197,.py
2,task_002,paraphrase,113,85,-28,4,486,::
2,task_002,paraphrase,113,86,-27,4,1944,test
2,task_002,paraphrase,113,87,-26,4,17069,_feature
2,task_002,paraphrase,113,88,-25,4,62,_
2,task_002,paraphrase,113,89,-24,4,15,0
2,task_002,paraphrase,113,90,-23,4,15,0
2,task_002,paraphrase,113,91,-22,4,17,2
2,task_002,paraphrase,113,92,-21,4,26,;
2,task_002,paraphrase,113,93,-20,4,13166, observed
2,task_002,paraphrase,113,94,-19,4,7709, behavior
2,task_002,paraphrase,113,95,-18,5,22296, contrad
2,task_002,paraphrase,113,96,-17,5,29995,icts
2,task_002,paraphrase,113,97,-16,5,279, the
2,task_002,paraphrase,113,98,-15,5,3601, expected
2,task_002,paraphrase,113,99,-14,5,7709, behavior
2,task_002,paraphrase,113,100,-13,5,382,".

"
2,task_002,paraphrase,113,101,-12,5,24051,Choose
2,task_002,paraphrase,113,102,-11,5,279, the
2,task_002,paraphrase,113,103,-10,5,3175, single
2,task_002,paraphrase,113,104,-9,5,1790, next
2,task_002,paraphrase,113,105,-8,5,1917, action
2,task_002,paraphrase,113,106,-7,5,1431, now
2,task_002,paraphrase,113,107,-6,5,624,".
"
2,task_002,paraphrase,113,108,-5,5,151645,<|im_end|>
2,task_002,paraphrase,113,109,-4,5,198,"
"
2,task_002,paraphrase,113,110,-3,5,151644,<|im_start|>
2,task_002,paraphrase,113,111,-2,5,77091,assistant
2,task_002,paraphrase,113,112,-1,5,198,"
"
3,task_003,canonical,103,0,-103,0,624,".
"
3,task_003,canonical,103,1,-102,0,19,4
3,task_003,canonical,103,2,-101,0,13,.
3,task_003,canonical,103,3,-100,0,3596, RE
3,task_003,canonical,103,4,-99,0,82966,PAIR
3,task_003,canonical,103,5,-98,0,1959, —
3,task_003,canonical,103,6,-97,0,7405, Make
3,task_003,canonical,103,7,-96,0,279, the
3,task_003,canonical,103,8,-95,0,24632, smallest
3,task_003,canonical,103,9,-94,0,2297, change
3,task_003,canonical,103,10,-93,0,429, that
3,task_003,canonical,103,11,-92,0,14230, addresses
3,task_003,canonical,103,12,-91,0,279, the
3,task_003,canonical,103,13,-90,0,3704, root
3,task_003,canonical,103,14,-89,0,5240, cause
3,task_003,canonical,103,15,-88,0,624,".
"
3,task_003,canonical,103,16,-87,0,20,5
3,task_003,canonical,103,17,-86,0,13,.
3,task_003,canonical,103,18,-85,1,41033, TARGET
3,task_003,canonical,103,19,-84,1,56042,_VERIFY
3,task_003,canonical,103,20,-83,1,1959, —
3,task_003,canonical,103,21,-82,1,6452, Run
3,task_003,canonical,103,22,-81,1,279, the
3,task_003,canonical,103,23,-80,1,5961, directly
3,task_003,canonical,103,24,-79,1,11495, affected
3,task_003,canonical,103,25,-78,1,1273, test
3,task_003,canonical,103,26,-77,1,624,".
"
3,task_003,canonical,103,27,-76,1,21,6
3,task_003,canonical,103,28,-75,1,13,.
3,task_003,canonical,103,29,-74,1,13676, REG
3,task_003,canonical,103,30,-73,1,81663,RESSION
3,task_003,canonical,103,31,-72,1,56042,_VERIFY
3,task_003,canonical,103,32,-71,1,1959, —
3,task_003,canonical,103,33,-70,1,6452, Run
3,task_003,canonical,103,34,-69,1,279, the
3,task_003,canonical,103,35,-68,2,4583, complete
3,task_003,canonical,103,36,-67,2,1273, test
3,task_003,canonical,103,37,-66,2,16182, suite
3,task_003,canonical,103,38,-65,2,624,".
"
3,task_003,canonical,103,39,-64,2,15081,-----
3,task_003,canonical,103,40,-63,2,12072, SK
3,task_003,canonical,103,41,-62,2,9228,ILL
3,task_003,canonical,103,42,-61,2,11176, END
3,task_003,canonical,103,43,-60,2,11304, ----
3,task_003,canonical,103,44,-59,2,10452,"-

"
3,task_003,canonical,103,45,-58,2,20294,Execution
3,task_003,canonical,103,46,-57,2,3840, history
3,task_003,canonical,103,47,-56,2,510,":
"
3,task_003,canonical,103,48,-55,2,2512,Action
3,task_003,canonical,103,49,-54,2,25,:
3,task_003,canonical,103,50,-53,2,1598, run
3,task_003,canonical,103,51,-52,2,32509,_tests
3,task_003,canonical,103,52,-51,3,492,('
3,task_003,canonical,103,53,-50,3,23841,tests
3,task_003,canonical,103,54,-49,3,12697,/test
3,task_003,canonical,103,55,-48,3,17069,_feature
3,task_003,canonical,103,56,-47,3,62,_
3,task_003,canonical,103,57,-46,3,15,0
3,task_003,canonical,103,58,-45,3,15,0
3,task_003,canonical,103,59,-44,3,18,3
3,task_003,canonical,103,60,-43,3,7197,.py
3,task_003,canonical,103,61,-42,3,1305,"')
"
3,task_003,canonical,103,62,-41,3,37763,Observ
3,task_003,canonical,103,63,-40,3,367,ation
3,task_003,canonical,103,64,-39,3,25,:
3,task_003,canonical,103,65,-38,3,33107, FAIL
3,task_003,canonical,103,66,-37,3,25,:
3,task_003,canonical,103,67,-36,3,7032, tests
3,task_003,canonical,103,68,-35,3,12697,/test
3,task_003,canonical,103,69,-34,4,17069,_feature
3,task_003,canonical,103,70,-33,4,62,_
3,task_003,canonical,103,71,-32,4,15,0
3,task_003,canonical,103,72,-31,4,15,0
3,task_003,canonical,103,73,-30,4,18,3
3,task_003,canonical,103,74,-29,4,7197,.py
3,task_003,canonical,103,75,-28,4,486,::
3,task_003,canonical,103,76,-27,4,1944,test
3,task_003,canonical,103,77,-26,4,17069,_feature
3,task_003,canonical,103,78,-25,4,62,_
3,task_003,canonical,103,79,-24,4,15,0
3,task_003,canonical,103,80,-23,4,15,0
3,task_003,canonical,103,81,-22,4,18,3
3,task_003,canonical,103,82,-21,4,26,;
3,task_003,canonical,103,83,-20,4,13166, observed
3,task_003,canonical,103,84,-19,4,7709, behavior
3,task_003,canonical,103,85,-18,4,22296, contrad
3,task_003,canonical,103,86,-17,5,29995,icts
3,task_003,canonical,103,87,-16,5,279, the
3,task_003,canonical,103,88,-15,5,3601, expected
3,task_003,canonical,103,89,-14,5,7709, behavior
3,task_003,canonical,103,90,-13,5,382,".

"
3,task_003,canonical,103,91,-12,5,24051,Choose
3,task_003,canonical,103,92,-11,5,279, the
3,task_003,canonical,103,93,-10,5,3175, single
3,task_003,canonical,103,94,-9,5,1790, next
3,task_003,canonical,103,95,-8,5,1917, action
3,task_003,canonical,103,96,-7,5,1431, now
3,task_003,canonical,103,97,-6,5,624,".
"
3,task_003,canonical,103,98,-5,5,151645,<|im_end|>
3,task_003,canonical,103,99,-4,5,198,"
"
3,task_003,canonical,103,100,-3,5,151644,<|im_start|>
3,task_003,canonical,103,101,-2,5,77091,assistant
3,task_003,canonical,103,102,-1,5,198,"
"
3,task_003,paraphrase,96,0,-96,0,624,".
"
3,task_003,paraphrase,96,1,-95,0,19,4
3,task_003,paraphrase,96,2,-94,0,13,.
3,task_003,paraphrase,96,3,-93,0,20552, Apply
3,task_003,paraphrase,96,4,-92,0,1172, only
3,task_003,paraphrase,96,5,-91,0,279, the
3,task_003,paraphrase,96,6,-90,0,24632, smallest
3,task_003,paraphrase,96,7,-89,0,12733, repair
3,task_003,paraphrase,96,8,-88,0,7248, supported
3,task_003,paraphrase,96,9,-87,0,553, by
3,task_003,paraphrase,96,10,-86,0,279, the
3,task_003,paraphrase,96,11,-85,0,5904, evidence
3,task_003,paraphrase,96,12,-84,0,624,".
"
3,task_003,paraphrase,96,13,-83,0,20,5
3,task_003,paraphrase,96,14,-82,0,13,.
3,task_003,paraphrase,96,15,-81,0,1032, Re
3,task_003,paraphrase,96,16,-80,1,22973,-run
3,task_003,paraphrase,96,17,-79,1,279, the
3,task_003,paraphrase,96,18,-78,1,5961, directly
3,task_003,paraphrase,96,19,-77,1,11495, affected
3,task_003,paraphrase,96,20,-76,1,1273, test
3,task_003,paraphrase,96,21,-75,1,624,".
"
3,task_003,paraphrase,96,22,-74,1,21,6
3,task_003,paraphrase,96,23,-73,1,13,.
3,task_003,paraphrase,96,24,-72,1,35533, Finish
3,task_003,paraphrase,96,25,-71,1,553, by
3,task_003,paraphrase,96,26,-70,1,13295, checking
3,task_003,paraphrase,96,27,-69,1,279, the
3,task_003,paraphrase,96,28,-68,1,4583, complete
3,task_003,paraphrase,96,29,-67,1,1273, test
3,task_003,paraphrase,96,30,-66,1,16182, suite
3,task_003,paraphrase,96,31,-65,1,624,".
"
3,task_003,paraphrase,96,32,-64,2,15081,-----
3,task_003,paraphrase,96,33,-63,2,12072, SK
3,task_003,paraphrase,96,34,-62,2,9228,ILL
3,task_003,paraphrase,96,35,-61,2,11176, END
3,task_003,paraphrase,96,36,-60,2,11304, ----
3,task_003,paraphrase,96,37,-59,2,10452,"-

"
3,task_003,paraphrase,96,38,-58,2,20294,Execution
3,task_003,paraphrase,96,39,-57,2,3840, history
3,task_003,paraphrase,96,40,-56,2,510,":
"
3,task_003,paraphrase,96,41,-55,2,2512,Action
3,task_003,paraphrase,96,42,-54,2,25,:
3,task_003,paraphrase,96,43,-53,2,1598, run
3,task_003,paraphrase,96,44,-52,2,32509,_tests
3,task_003,paraphrase,96,45,-51,2,492,('
3,task_003,paraphrase,96,46,-50,2,23841,tests
3,task_003,paraphrase,96,47,-49,2,12697,/test
3,task_003,paraphrase,96,48,-48,3,17069,_feature
3,task_003,paraphrase,96,49,-47,3,62,_
3,task_003,paraphrase,96,50,-46,3,15,0
3,task_003,paraphrase,96,51,-45,3,15,0
3,task_003,paraphrase,96,52,-44,3,18,3
3,task_003,paraphrase,96,53,-43,3,7197,.py
3,task_003,paraphrase,96,54,-42,3,1305,"')
"
3,task_003,paraphrase,96,55,-41,3,37763,Observ
3,task_003,paraphrase,96,56,-40,3,367,ation
3,task_003,paraphrase,96,57,-39,3,25,:
3,task_003,paraphrase,96,58,-38,3,33107, FAIL
3,task_003,paraphrase,96,59,-37,3,25,:
3,task_003,paraphrase,96,60,-36,3,7032, tests
3,task_003,paraphrase,96,61,-35,3,12697,/test
3,task_003,paraphrase,96,62,-34,3,17069,_feature
3,task_003,paraphrase,96,63,-33,3,62,_
3,task_003,paraphrase,96,64,-32,4,15,0
3,task_003,paraphrase,96,65,-31,4,15,0
3,task_003,paraphrase,96,66,-30,4,18,3
3,task_003,paraphrase,96,67,-29,4,7197,.py
3,task_003,paraphrase,96,68,-28,4,486,::
3,task_003,paraphrase,96,69,-27,4,1944,test
3,task_003,paraphrase,96,70,-26,4,17069,_feature
3,task_003,paraphrase,96,71,-25,4,62,_
3,task_003,paraphrase,96,72,-24,4,15,0
3,task_003,paraphrase,96,73,-23,4,15,0
3,task_003,paraphrase,96,74,-22,4,18,3
3,task_003,paraphrase,96,75,-21,4,26,;
3,task_003,paraphrase,96,76,-20,4,13166, observed
3,task_003,paraphrase,96,77,-19,4,7709, behavior
3,task_003,paraphrase,96,78,-18,4,22296, contrad
3,task_003,paraphrase,96,79,-17,4,29995,icts
3,task_003,paraphrase,96,80,-16,5,279, the
3,task_003,paraphrase,96,81,-15,5,3601, expected
3,task_003,paraphrase,96,82,-14,5,7709, behavior
3,task_003,paraphrase,96,83,-13,5,382,".

"
3,task_003,paraphrase,96,84,-12,5,24051,Choose
3,task_003,paraphrase,96,85,-11,5,279, the
3,task_003,paraphrase,96,86,-10,5,3175, single
3,task_003,paraphrase,96,87,-9,5,1790, next
3,task_003,paraphrase,96,88,-8,5,1917, action
3,task_003,paraphrase,96,89,-7,5,1431, now
3,task_003,paraphrase,96,90,-6,5,624,".
"
3,task_003,paraphrase,96,91,-5,5,151645,<|im_end|>
3,task_003,paraphrase,96,92,-4,5,198,"
"
3,task_003,paraphrase,96,93,-3,5,151644,<|im_start|>
3,task_003,paraphrase,96,94,-2,5,77091,assistant
3,task_003,paraphrase,96,95,-1,5,198,"
"
4,task_004,canonical,121,0,-121,0,624,".
"
4,task_004,canonical,121,1,-120,0,19,4
4,task_004,canonical,121,2,-119,0,13,.
4,task_004,canonical,121,3,-118,0,3596, RE
4,task_004,canonical,121,4,-117,0,82966,PAIR
4,task_004,canonical,121,5,-116,0,1959, —
4,task_004,canonical,121,6,-115,0,7405, Make
4,task_004,canonical,121,7,-114,0,279, the
4,task_004,canonical,121,8,-113,0,24632, smallest
4,task_004,canonical,121,9,-112,0,2297, change
4,task_004,canonical,121,10,-111,0,429, that
4,task_004,canonical,121,11,-110,0,14230, addresses
4,task_004,canonical,121,12,-109,0,279, the
4,task_004,canonical,121,13,-108,0,3704, root
4,task_004,canonical,121,14,-107,0,5240, cause
4,task_004,canonical,121,15,-106,0,624,".
"
4,task_004,canonical,121,16,-105,0,20,5
4,task_004,canonical,121,17,-104,0,13,.
4,task_004,canonical,121,18,-103,0,41033, TARGET
4,task_004,canonical,121,19,-102,0,56042,_VERIFY
4,task_004,canonical,121,20,-101,0,1959, —
4,task_004,canonical,121,21,-100,1,6452, Run
4,task_004,canonical,121,22,-99,1,279, the
4,task_004,canonical,121,23,-98,1,5961, directly
4,task_004,canonical,121,24,-97,1,11495, affected
4,task_004,canonical,121,25,-96,1,1273, test
4,task_004,canonical,121,26,-95,1,624,".
"
4,task_004,canonical,121,27,-94,1,21,6
4,task_004,canonical,121,28,-93,1,13,.
4,task_004,canonical,121,29,-92,1,13676, REG
4,task_004,canonical,121,30,-91,1,81663,RESSION
4,task_004,canonical,121,31,-90,1,56042,_VERIFY
4,task_004,canonical,121,32,-89,1,1959, —
4,task_004,canonical,121,33,-88,1,6452, Run
4,task_004,canonical,121,34,-87,1,279, the
4,task_004,canonical,121,35,-86,1,4583, complete
4,task_004,canonical,121,36,-85,1,1273, test
4,task_004,canonical,121,37,-84,1,16182, suite
4,task_004,canonical,121,38,-83,1,624,".
"
4,task_004,canonical,121,39,-82,1,15081,-----
4,task_004,canonical,121,40,-81,1,12072, SK
4,task_004,canonical,121,41,-80,2,9228,ILL
4,task_004,canonical,121,42,-79,2,11176, END
4,task_004,canonical,121,43,-78,2,11304, ----
4,task_004,canonical,121,44,-77,2,10452,"-

"
4,task_004,canonical,121,45,-76,2,20294,Execution
4,task_004,canonical,121,46,-75,2,3840, history
4,task_004,canonical,121,47,-74,2,510,":
"
4,task_004,canonical,121,48,-73,2,2512,Action
4,task_004,canonical,121,49,-72,2,25,:
4,task_004,canonical,121,50,-71,2,1349, read
4,task_004,canonical,121,51,-70,2,2458,_file
4,task_004,canonical,121,52,-69,2,492,('
4,task_004,canonical,121,53,-68,2,3288,py
4,task_004,canonical,121,54,-67,2,4987,project
4,task_004,canonical,121,55,-66,2,73494,.tom
4,task_004,canonical,121,56,-65,2,75,l
4,task_004,canonical,121,57,-64,2,1305,"')
"
4,task_004,canonical,121,58,-63,2,37763,Observ
4,task_004,canonical,121,59,-62,2,367,ation
4,task_004,canonical,121,60,-61,2,25,:
4,task_004,canonical,121,61,-60,3,3393, Test
4,task_004,canonical,121,62,-59,3,6546, configuration
4,task_004,canonical,121,63,-58,3,7952, appears
4,task_004,canonical,121,64,-57,3,4622, normal
4,task_004,canonical,121,65,-56,3,382,".

"
4,task_004,canonical,121,66,-55,3,2512,Action
4,task_004,canonical,121,67,-54,3,25,:
4,task_004,canonical,121,68,-53,3,1598, run
4,task_004,canonical,121,69,-52,3,32509,_tests
4,task_004,canonical,121,70,-51,3,492,('
4,task_004,canonical,121,71,-50,3,23841,tests
4,task_004,canonical,121,72,-49,3,12697,/test
4,task_004,canonical,121,73,-48,3,17069,_feature
4,task_004,canonical,121,74,-47,3,62,_
4,task_004,canonical,121,75,-46,3,15,0
4,task_004,canonical,121,76,-45,3,15,0
4,task_004,canonical,121,77,-44,3,19,4
4,task_004,canonical,121,78,-43,3,7197,.py
4,task_004,canonical,121,79,-42,3,1305,"')
"
4,task_004,canonical,121,80,-41,3,37763,Observ
4,task_004,canonical,121,81,-40,4,367,ation
4,task_004,canonical,121,82,-39,4,25,:
4,task_004,canonical,121,83,-38,4,33107, FAIL
4,task_004,canonical,121,84,-37,4,25,:
4,task_004,canonical,121,85,-36,4,7032, tests
4,task_004,canonical,121,86,-35,4,12697,/test
4,task_004,canonical,121,87,-34,4,17069,_feature
4,task_004,canonical,121,88,-33,4,62,_
4,task_004,canonical,121,89,-32,4,15,0
4,task_004,canonical,121,90,-31,4,15,0
4,task_004,canonical,121,91,-30,4,19,4
4,task_004,canonical,121,92,-29,4,7197,.py
4,task_004,canonical,121,93,-28,4,486,::
4,task_004,canonical,121,94,-27,4,1944,test
4,task_004,canonical,121,95,-26,4,17069,_feature
4,task_004,canonical,121,96,-25,4,62,_
4,task_004,canonical,121,97,-24,4,15,0
4,task_004,canonical,121,98,-23,4,15,0
4,task_004,canonical,121,99,-22,4,19,4
4,task_004,canonical,121,100,-21,4,26,;
4,task_004,canonical,121,101,-20,5,13166, observed
4,task_004,canonical,121,102,-19,5,7709, behavior
4,task_004,canonical,121,103,-18,5,22296, contrad
4,task_004,canonical,121,104,-17,5,29995,icts
4,task_004,canonical,121,105,-16,5,279, the
4,task_004,canonical,121,106,-15,5,3601, expected
4,task_004,canonical,121,107,-14,5,7709, behavior
4,task_004,canonical,121,108,-13,5,382,".

"
4,task_004,canonical,121,109,-12,5,24051,Choose
4,task_004,canonical,121,110,-11,5,279, the
4,task_004,canonical,121,111,-10,5,3175, single
4,task_004,canonical,121,112,-9,5,1790, next
4,task_004,canonical,121,113,-8,5,1917, action
4,task_004,canonical,121,114,-7,5,1431, now
4,task_004,canonical,121,115,-6,5,624,".
"
4,task_004,canonical,121,116,-5,5,151645,<|im_end|>
4,task_004,canonical,121,117,-4,5,198,"
"
4,task_004,canonical,121,118,-3,5,151644,<|im_start|>
4,task_004,canonical,121,119,-2,5,77091,assistant
4,task_004,canonical,121,120,-1,5,198,"
"
4,task_004,paraphrase,114,0,-114,0,624,".
"
4,task_004,paraphrase,114,1,-113,0,19,4
4,task_004,paraphrase,114,2,-112,0,13,.
4,task_004,paraphrase,114,3,-111,0,20552, Apply
4,task_004,paraphrase,114,4,-110,0,1172, only
4,task_004,paraphrase,114,5,-109,0,279, the
4,task_004,paraphrase,114,6,-108,0,24632, smallest
4,task_004,paraphrase,114,7,-107,0,12733, repair
4,task_004,paraphrase,114,8,-106,0,7248, supported
4,task_004,paraphrase,114,9,-105,0,553, by
4,task_004,paraphrase,114,10,-104,0,279, the
4,task_004,paraphrase,114,11,-103,0,5904, evidence
4,task_004,paraphrase,114,12,-102,0,624,".
"
4,task_004,paraphrase,114,13,-101,0,20,5
4,task_004,paraphrase,114,14,-100,0,13,.
4,task_004,paraphrase,114,15,-99,0,1032, Re
4,task_004,paraphrase,114,16,-98,0,22973,-run
4,task_004,paraphrase,114,17,-97,0,279, the
4,task_004,paraphrase,114,18,-96,0,5961, directly
