phase,task_id,family,recipient_wording,recipient_label,donor_wording,donor_label,relation,anchor,metric,value
discovery,exp12_test_edit_03,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.0910985916852951
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_sufficiency,-0.0072516947984695435
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.0001854225993156433
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.008358173072338104
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,2.539902925491333e-05
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,-0.01272466778755188
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,2.2836029529571533e-05
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,9.644776582717896e-05
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,9.299814701080322e-05
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,-4.0687620639801025e-05
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,0.003864765167236328
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,1.7061829566955566e-06
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.00021323561668395996
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,2.2202730178833008e-05
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.019115552306175232
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_sufficiency,0.10901185125112534
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_necessity_loss,0.14263543486595154
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,0.06525837630033493
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.07143255695700645
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_sufficiency,-0.00020428746938705444
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_necessity_loss,1.7179176211357117e-05
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.007626490667462349
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,8.32919031381607e-05
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_sufficiency,-0.007814915850758553
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.021860383450984955
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_sufficiency,-0.00015936046838760376
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.01387191005051136
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_sufficiency,-4.114396870136261e-05
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.00790560245513916
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.00010249018669128418
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_necessity_loss,0.0008581746369600296
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.007702281698584557
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.006791966035962105
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,V_sufficiency,0.04734120890498161
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,V_necessity_loss,0.10146443918347359
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.05524289235472679
discovery,exp12_test_edit_05,test_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,0.10741964355111122
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_sufficiency,-0.007721683010458946
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_necessity_loss,0.0012452919036149979
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.007835308089852333
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.006830010563135147
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.00012429244816303253
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.00035092793405056
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,-0.007667824625968933
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.007708210498094559
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.007907312363386154
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.006915299221873283
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.00748395174741745
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.00018502399325370789
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,-0.0078000351786613464
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.0005347765982151031
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_sufficiency,0.03944305516779423
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_necessity_loss,0.02365131862461567
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.07828391529619694
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,0.09080342203378677
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_sufficiency,0.007356397807598114
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.004495851695537567
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.0006249770522117615
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.012534722685813904
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_sufficiency,-0.004065975546836853
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.0003046691417694092
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.0004129931330680847
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-8.802860975265503e-05
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_sufficiency,0.0008642077445983887
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,ACTION0_END,V_necessity_loss,0.015905015170574188
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.007952652871608734
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.0001261681318283081
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.004337213933467865
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.00019397586584091187
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,V_sufficiency,0.09919310361146927
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,USER_END,V_necessity_loss,0.08532731235027313
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,0.06779530644416809
discovery,exp12_test_edit_05,test_edit,canonical,1,canonical,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.09052592888474464
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_sufficiency,0.0025809258222579956
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.00047053396701812744
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.00011721253395080566
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.011602818965911865
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.00012512505054473877
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.0005916208028793335
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,0.0006566792726516724
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-3.413856029510498e-05
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,0.0005401968955993652
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.00038127601146698
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.01135280728340149
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.00011931359767913818
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.011061757802963257
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.007032230496406555
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_sufficiency,0.10676659643650055
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,V_necessity_loss,0.15943893790245056
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,0.06389497220516205
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,-0.08555140718817711
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_sufficiency,0.00779743492603302
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,SKILL_END,V_necessity_loss,0.0001066494733095169
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.0155585166066885
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.0009555649012327194
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.007791278883814812
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.021403485909104347
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_sufficiency,-1.0145828127861023e-05
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-1.60951167345047e-05
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_sufficiency,-0.0009414572268724442
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.006715696305036545
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_sufficiency,-2.3147091269493103e-05
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,ACTION1_END,V_necessity_loss,0.015623783692717552
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.006844537332653999
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.014914112165570259
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,V_sufficiency,0.06946836039423943
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,USER_END,V_necessity_loss,0.10164657048881054
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.047131603583693504
discovery,exp12_test_edit_07,test_edit,canonical,0,canonical,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,0.09298086911439896
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_sufficiency,-0.006020383909344673
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SKILL_END,V_necessity_loss,0.008853910490870476
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.008020609617233276
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.007905308157205582
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,-0.006435053423047066
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.007800018414855003
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,-0.007097586989402771
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.00034894049167633057
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.0016068313270807266
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.0064465198665857315
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.006197093054652214
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.0008208714425563812
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,-0.006748657673597336
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.0007835272699594498
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_sufficiency,0.03902054578065872
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,V_necessity_loss,0.0011436063796281815
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_sufficiency,-0.06966513209044933
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,GENERATION_BOUNDARY,V_necessity_loss,0.07158967480063438
discovery,exp12_test_edit_07,test_edit,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_sufficiency,0.011287033557891846
discovery,exp12_test_edit_07,test_edit,canonical,1,canonical,0,opposite_same_wording,SKILL_END,V_necessity_loss,0.004178538918495178
discovery,exp12_test_edit_07,test_edit,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.006399892270565033
discovery,exp12_test_edit_07,test_edit,canonical,1,canonical,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.0042526572942733765
discovery,exp12_test_edit_07,test_edit,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_sufficiency,3.018975257873535e-05
discovery,exp12_test_edit_07,test_edit,canonical,1,canonical,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.008628785610198975
discovery,exp12_test_edit_07,test_edit,canonical,1,canonical,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.005735017359256744
